,Player Name,Seasons in NBA,First Season Played,Last Season Played,Birthdate,Birth City,Birth State or Country,College Name,Draft Number Picked,Draft Round,Draft Team,Draft Year,Team (3 Letter),Age,Player Height,Player Weight,Season,Salary,Team City,Team State,Team Name
1267,Dominic McGuire,6,2008,2013,1985-10-20,San Diego,California,"University of California, California State University, Fresno",47th overall,2nd round,Washington Wizards,2007,WAS,23.0,205.74,99.79024,2008-09,711517.0,Washington DC,Washington DC,Washington Wizards
1268,Dominic McGuire,6,2008,2013,1985-10-20,San Diego,California,"University of California, California State University, Fresno",47th overall,2nd round,Washington Wizards,2007,SAC,24.0,205.74,99.79024,2009-10,825497.0,Sacramento,California,Sacramento Kings
1269,Dominic McGuire,6,2008,2013,1985-10-20,San Diego,California,"University of California, California State University, Fresno",47th overall,2nd round,Washington Wizards,2007,CHA,25.0,205.74,99.79024,2010-11,884120.0,Charlotte,North Carolina,Charlotte Hornets
1270,Dominic McGuire,6,2008,2013,1985-10-20,San Diego,California,"University of California, California State University, Fresno",47th overall,2nd round,Washington Wizards,2007,CHA,25.0,205.74,99.79024,2010-11,884120.0,Charlotte,North Carolina,Charlotte Hornets
1271,Dominic McGuire,6,2008,2013,1985-10-20,San Diego,California,"University of California, California State University, Fresno",47th overall,2nd round,Washington Wizards,2007,GSW,26.0,205.74,106.59412,2011-12,915852.0,San Francisco,California,Golden State Warriors
1272,Dominic McGuire,6,2008,2013,1985-10-20,San Diego,California,"University of California, California State University, Fresno",47th overall,2nd round,Washington Wizards,2007,IND,27.0,205.74,106.59412,2012-13,1195578.0,Indianapolis,Indiana,Indiana Pacers
2328,Dominique Jones,3,2011,2013,1988-10-15,Lake Wales,Florida,University of South Florida,25th overall,1st round,Memphis Grizzlies,2010,DAL,22.0,195.58,97.52228,2010-11,1110120.0,Dallas,Texas,Dallas Mavericks
2329,Dominique Jones,3,2011,2013,1988-10-15,Lake Wales,Florida,University of South Florida,25th overall,1st round,Memphis Grizzlies,2010,DAL,23.0,195.58,97.52228,2011-12,1193280.0,Dallas,Texas,Dallas Mavericks
2330,Dominique Jones,3,2011,2013,1988-10-15,Lake Wales,Florida,University of South Florida,25th overall,1st round,Memphis Grizzlies,2010,DAL,24.0,195.58,97.52228,2012-13,1276560.0,Dallas,Texas,Dallas Mavericks
4596,Donald Sloan,5,2012,2016,1988-01-15,Shreveport,Louisiana,Texas A&M University,,,,,CLE,24.0,190.5,92.98636,2011-12,198629.0,Cleveland,Ohio,Cleveland Cavaliers
4597,Donald Sloan,5,2012,2016,1988-01-15,Shreveport,Louisiana,Texas A&M University,,,,,NOH,25.0,190.5,92.98636,2012-13,300395.0,New Orleans,Louisiana,New Orleans Pelicans
4598,Donald Sloan,5,2012,2016,1988-01-15,Shreveport,Louisiana,Texas A&M University,,,,,IND,26.0,190.5,92.98636,2013-14,884293.0,Indianapolis,Indiana,Indiana Pacers
4599,Donald Sloan,5,2012,2016,1988-01-15,Shreveport,Louisiana,Texas A&M University,,,,,IND,27.0,190.5,92.98636,2014-15,948163.0,Indianapolis,Indiana,Indiana Pacers
4600,Donald Sloan,5,2012,2016,1988-01-15,Shreveport,Louisiana,Texas A&M University,,,,,BKN,28.0,190.5,92.98636,2015-16,1015421.0,Brooklyn,New York,Brooklyn Nets
11899,Donatas Motiejunas,6,2013,2019,1990-09-20,Kaunas,Lithuania,,20th overall,1st round,Minnesota Timberwolves,2011,HOU,22.0,213.36,100.697424,2012-13,1361400.0,Houston,Texas,Houston Rockets
11900,Donatas Motiejunas,6,2013,2019,1990-09-20,Kaunas,Lithuania,,20th overall,1st round,Minnesota Timberwolves,2011,HOU,23.0,213.36,100.697424,2013-14,1422720.0,Houston,Texas,Houston Rockets
11901,Donatas Motiejunas,6,2013,2019,1990-09-20,Kaunas,Lithuania,,20th overall,1st round,Minnesota Timberwolves,2011,HOU,24.0,213.36,115.66596,2014-15,1483920.0,Houston,Texas,Houston Rockets
11902,Donatas Motiejunas,6,2013,2019,1990-09-20,Kaunas,Lithuania,,20th overall,1st round,Minnesota Timberwolves,2011,HOU,25.0,213.36,100.697424,2015-16,,Houston,Texas,Houston Rockets
11903,Donatas Motiejunas,6,2013,2019,1990-09-20,Kaunas,Lithuania,,20th overall,1st round,Minnesota Timberwolves,2011,NOP,26.0,213.36,100.697424,2016-17,607491.0,New Orleans,Louisiana,New Orleans Pelicans
11904,Donatas Motiejunas,6,2013,2019,1990-09-20,Kaunas,Lithuania,,20th overall,1st round,Minnesota Timberwolves,2011,SAS,28.0,213.36,99.79024,2018-19,,San Antonio,Texas,San Antonio Spurs
2049,Donell Taylor,2,2006,2007,1982-07-26,Washington,District of Columbia,"Okaloosa-Walton Community College, University of Alabama at Birmingham",,,,,WAS,23.0,195.58,83.007336,2005-06,398762.0,Washington DC,Washington DC,Washington Wizards
2050,Donell Taylor,2,2006,2007,1982-07-26,Washington,District of Columbia,"Okaloosa-Walton Community College, University of Alabama at Birmingham",,,,,WAS,24.0,195.58,87.543256,2006-07,664209.0,Washington DC,Washington DC,Washington Wizards
2674,Donnell Harvey,5,2001,2005,1980-08-26,Shellman,Georgia,University of Florida,22nd overall,1st round,New York Knicks,2000,DAL,20.0,203.2,99.79024,2000-01,862560.0,Dallas,Texas,Dallas Mavericks
2675,Donnell Harvey,5,2001,2005,1980-08-26,Shellman,Georgia,University of Florida,22nd overall,1st round,New York Knicks,2000,DEN,21.0,203.2,99.79024,2001-02,927360.0,Denver,Colorado,Denver Nuggets
2676,Donnell Harvey,5,2001,2005,1980-08-26,Shellman,Georgia,University of Florida,22nd overall,1st round,New York Knicks,2000,DEN,22.0,203.2,99.79024,2002-03,992040.0,Denver,Colorado,Denver Nuggets
2677,Donnell Harvey,5,2001,2005,1980-08-26,Shellman,Georgia,University of Florida,22nd overall,1st round,New York Knicks,2000,PHX,23.0,203.2,99.79024,2003-04,663679.0,Phoenix,Arizona,Phoenix Suns
2678,Donnell Harvey,5,2001,2005,1980-08-26,Shellman,Georgia,University of Florida,22nd overall,1st round,New York Knicks,2000,NJN,24.0,203.2,99.79024,2004-05,,New York,New York,New York Knicks
7090,Donovan Mitchell,5,2018,2022,1996-09-07,Elmsford,New York,University of Louisville,13th overall,1st round,Denver Nuggets,2017,UTA,21.0,190.5,97.52228,2017-18,2621280.0,Salt Lake City,Utah,Utah Jazz
7091,Donovan Mitchell,5,2018,2022,1996-09-07,Elmsford,New York,University of Louisville,13th overall,1st round,Denver Nuggets,2017,UTA,22.0,190.5,97.52228,2018-19,3111480.0,Salt Lake City,Utah,Utah Jazz
7092,Donovan Mitchell,5,2018,2022,1996-09-07,Elmsford,New York,University of Louisville,13th overall,1st round,Denver Nuggets,2017,UTA,23.0,185.42,97.52228,2019-20,3635760.0,Salt Lake City,Utah,Utah Jazz
4273,Donta Smith,2,2005,2006,1983-11-27,Louisville,Kentucky,Southeastern Illinois College,34th overall,2nd round,Atlanta Hawks,2004,ATL,21.0,200.66,97.52228,2004-05,425000.0,Atlanta,Georgia,Atlanta Hawks
4274,Donta Smith,2,2005,2006,1983-11-27,Louisville,Kentucky,Southeastern Illinois College,34th overall,2nd round,Atlanta Hawks,2004,ATL,22.0,200.66,97.52228,2005-06,641748.0,Atlanta,Georgia,Atlanta Hawks
1897,Donte DiVincenzo,4,2019,2022,1997-01-31,Newark,Delaware,Villanova University,17th overall,1st round,Milwaukee Bucks,2018,MIL,22.0,193.04,92.079176,2018-19,2484360.0,Milwaukee,Wisconsin,Milwaukee Bucks
1898,Donte DiVincenzo,4,2019,2022,1997-01-31,Newark,Delaware,Villanova University,17th overall,1st round,Milwaukee Bucks,2018,MIL,23.0,193.04,92.079176,2019-20,2905800.0,Milwaukee,Wisconsin,Milwaukee Bucks
11637,Donte Greene,4,2009,2012,1988-02-21,Munich,Germany,Syracuse University,28th overall,1st round,Memphis Grizzlies,2008,SAC,21.0,210.82,102.511792,2008-09,971160.0,Sacramento,California,Sacramento Kings
11638,Donte Greene,4,2009,2012,1988-02-21,Munich,Germany,Syracuse University,28th overall,1st round,Memphis Grizzlies,2008,SAC,22.0,210.82,102.511792,2009-10,1044000.0,Sacramento,California,Sacramento Kings
11639,Donte Greene,4,2009,2012,1988-02-21,Munich,Germany,Syracuse University,28th overall,1st round,Memphis Grizzlies,2008,SAC,23.0,210.82,102.511792,2010-11,1116840.0,Sacramento,California,Sacramento Kings
11640,Donte Greene,4,2009,2012,1988-02-21,Munich,Germany,Syracuse University,28th overall,1st round,Memphis Grizzlies,2008,SAC,24.0,210.82,102.511792,2011-12,2015896.0,Sacramento,California,Sacramento Kings
2728,Dontell Jefferson,1,2009,2009,1983-12-15,Lithonia,Georgia,University of Arkansas,,,,,CHA,25.0,195.58,88.45044,2008-09,,Charlotte,North Carolina,Charlotte Hornets
2729,Dontell Jefferson,1,2009,2009,1983-12-15,Lithonia,Georgia,University of Arkansas,,,,,CHA,25.0,195.58,88.45044,2008-09,,Charlotte,North Carolina,Charlotte Hornets
1724,Dorell Wright,11,2005,2015,1985-12-02,Los Angeles,California,,19th overall,1st round,Miami Heat,2004,MIA,19.0,200.66,95.25432,2004-05,1152240.0,Miami,Florida,Miami Heat
1725,Dorell Wright,11,2005,2015,1985-12-02,Los Angeles,California,,19th overall,1st round,Miami Heat,2004,MIA,20.0,203.2,92.98636,2005-06,1238640.0,Miami,Florida,Miami Heat
1726,Dorell Wright,11,2005,2015,1985-12-02,Los Angeles,California,,19th overall,1st round,Miami Heat,2004,MIA,21.0,203.2,92.98636,2006-07,1325160.0,Miami,Florida,Miami Heat
1727,Dorell Wright,11,2005,2015,1985-12-02,Los Angeles,California,,19th overall,1st round,Miami Heat,2004,MIA,22.0,205.74,95.25432,2007-08,2040746.0,Miami,Florida,Miami Heat
1728,Dorell Wright,11,2005,2015,1985-12-02,Los Angeles,California,,19th overall,1st round,Miami Heat,2004,MIA,23.0,205.74,95.25432,2008-09,2612835.0,Miami,Florida,Miami Heat
1729,Dorell Wright,11,2005,2015,1985-12-02,Los Angeles,California,,19th overall,1st round,Miami Heat,2004,MIA,24.0,205.74,95.25432,2009-10,2750000.0,Miami,Florida,Miami Heat
1730,Dorell Wright,11,2005,2015,1985-12-02,Los Angeles,California,,19th overall,1st round,Miami Heat,2004,GSW,25.0,205.74,92.98636,2010-11,3500000.0,San Francisco,California,Golden State Warriors
1731,Dorell Wright,11,2005,2015,1985-12-02,Los Angeles,California,,19th overall,1st round,Miami Heat,2004,GSW,26.0,205.74,92.98636,2011-12,3823000.0,San Francisco,California,Golden State Warriors
1732,Dorell Wright,11,2005,2015,1985-12-02,Los Angeles,California,,19th overall,1st round,Miami Heat,2004,PHI,27.0,205.74,92.98636,2012-13,4106000.0,Philadelphia,Pennsylvania,Philadelphia 76ers
1733,Dorell Wright,11,2005,2015,1985-12-02,Los Angeles,California,,19th overall,1st round,Miami Heat,2004,POR,28.0,205.74,92.98636,2013-14,3000000.0,Portland,Oregon,Portland Trail Blazers
1734,Dorell Wright,11,2005,2015,1985-12-02,Los Angeles,California,,19th overall,1st round,Miami Heat,2004,POR,29.0,205.74,92.98636,2014-15,3145000.0,Portland,Oregon,Portland Trail Blazers
10162,Dorian Finney-Smith,6,2017,2022,1993-05-04,Portsmouth,Viginia,University of Florida,,,,,DAL,24.0,203.2,99.79024,2016-17,543471.0,Dallas,Texas,Dallas Mavericks
10163,Dorian Finney-Smith,6,2017,2022,1993-05-04,Portsmouth,Viginia,University of Florida,,,,,DAL,25.0,203.2,99.79024,2017-18,1312611.0,Dallas,Texas,Dallas Mavericks
10164,Dorian Finney-Smith,6,2017,2022,1993-05-04,Portsmouth,Viginia,University of Florida,,,,,DAL,26.0,203.2,99.79024,2018-19,1544951.0,Dallas,Texas,Dallas Mavericks
10165,Dorian Finney-Smith,6,2017,2022,1993-05-04,Portsmouth,Viginia,University of Florida,,,,,DAL,27.0,200.66,99.79024,2019-20,4000000.0,Dallas,Texas,Dallas Mavericks
7023,Doron Lamb,2,2013,2014,1991-11-06,Queens,New York,University of Kentucky,42nd overall,2nd round,Milwaukee Bucks,2012,ORL,21.0,193.04,95.25432,2012-13,650000.0,Orlando,Florida,Orlando Magic
7024,Doron Lamb,2,2013,2014,1991-11-06,Queens,New York,University of Kentucky,42nd overall,2nd round,Milwaukee Bucks,2012,ORL,22.0,193.04,90.7184,2013-14,788872.0,Orlando,Florida,Orlando Magic
7774,Doug McDermott,8,2015,2022,1992-01-03,Grand Forks,North Dakota,Creighton University,11th overall,1st round,Denver Nuggets,2014,CHI,23.0,203.2,102.0582,2014-15,2277960.0,Chicago,Illinois,Chicago Bulls
7775,Doug McDermott,8,2015,2022,1992-01-03,Grand Forks,North Dakota,Creighton University,11th overall,1st round,Denver Nuggets,2014,CHI,24.0,203.2,102.0582,2015-16,2380440.0,Chicago,Illinois,Chicago Bulls
7776,Doug McDermott,8,2015,2022,1992-01-03,Grand Forks,North Dakota,Creighton University,11th overall,1st round,Denver Nuggets,2014,OKC,25.0,203.2,99.336648,2016-17,2483040.0,Oklahoma City,Oklahoma,Oklahoma City Thunder
7777,Doug McDermott,8,2015,2022,1992-01-03,Grand Forks,North Dakota,Creighton University,11th overall,1st round,Denver Nuggets,2014,DAL,26.0,203.2,99.336648,2017-18,3294994.0,Dallas,Texas,Dallas Mavericks
7778,Doug McDermott,8,2015,2022,1992-01-03,Grand Forks,North Dakota,Creighton University,11th overall,1st round,Denver Nuggets,2014,IND,27.0,203.2,102.0582,2018-19,7333334.0,Indianapolis,Indiana,Indiana Pacers
7779,Doug McDermott,8,2015,2022,1992-01-03,Grand Forks,North Dakota,Creighton University,11th overall,1st round,Denver Nuggets,2014,IND,28.0,200.66,102.0582,2019-20,7333333.0,Indianapolis,Indiana,Indiana Pacers
10959,Dragan Bender,4,2017,2020,1997-11-17,Capljina,Bosnia and Herzegovina,,4th overall,1st round,Phoenix Suns,2016,PHX,19.0,215.9,102.0582,2016-17,4276320.0,Phoenix,Arizona,Phoenix Suns
10960,Dragan Bender,4,2017,2020,1997-11-17,Capljina,Bosnia and Herzegovina,,4th overall,1st round,Phoenix Suns,2016,PHX,20.0,215.9,102.0582,2017-18,4468800.0,Phoenix,Arizona,Phoenix Suns
10961,Dragan Bender,4,2017,2020,1997-11-17,Capljina,Bosnia and Herzegovina,,4th overall,1st round,Phoenix Suns,2016,PHX,21.0,215.9,102.0582,2018-19,4661280.0,Phoenix,Arizona,Phoenix Suns
10962,Dragan Bender,4,2017,2020,1997-11-17,Capljina,Bosnia and Herzegovina,,4th overall,1st round,Phoenix Suns,2016,GSW,22.0,213.36,112.944408,2019-20,1678854.0,San Francisco,California,Golden State Warriors
12266,Dragan Tarlac,1,2001,2001,1973-05-09,Belgrade,Serbia,,31st overall,2nd round,Chicago Bulls,1995,CHI,28.0,210.82,122.46984,2000-01,2500000.0,Chicago,Illinois,Chicago Bulls
5180,Draymond Green,10,2013,2022,1990-03-04,Saginaw,Michigan,Michigan State University,35th overall,2nd round,Golden State Warriors,2012,GSW,23.0,200.66,104.32616,2012-13,850000.0,San Francisco,California,Golden State Warriors
5181,Draymond Green,10,2013,2022,1990-03-04,Saginaw,Michigan,Michigan State University,35th overall,2nd round,Golden State Warriors,2012,GSW,24.0,200.66,104.32616,2013-14,875500.0,San Francisco,California,Golden State Warriors
5182,Draymond Green,10,2013,2022,1990-03-04,Saginaw,Michigan,Michigan State University,35th overall,2nd round,Golden State Warriors,2012,GSW,25.0,200.66,104.32616,2014-15,915243.0,San Francisco,California,Golden State Warriors
5183,Draymond Green,10,2013,2022,1990-03-04,Saginaw,Michigan,Michigan State University,35th overall,2nd round,Golden State Warriors,2012,GSW,26.0,200.66,104.32616,2015-16,14260870.0,San Francisco,California,Golden State Warriors
5184,Draymond Green,10,2013,2022,1990-03-04,Saginaw,Michigan,Michigan State University,35th overall,2nd round,Golden State Warriors,2012,GSW,27.0,200.66,104.32616,2016-17,15330435.0,San Francisco,California,Golden State Warriors
5185,Draymond Green,10,2013,2022,1990-03-04,Saginaw,Michigan,Michigan State University,35th overall,2nd round,Golden State Warriors,2012,GSW,28.0,200.66,104.32616,2017-18,16400000.0,San Francisco,California,Golden State Warriors
5186,Draymond Green,10,2013,2022,1990-03-04,Saginaw,Michigan,Michigan State University,35th overall,2nd round,Golden State Warriors,2012,GSW,29.0,200.66,104.32616,2018-19,17469565.0,San Francisco,California,Golden State Warriors
5187,Draymond Green,10,2013,2022,1990-03-04,Saginaw,Michigan,Michigan State University,35th overall,2nd round,Golden State Warriors,2012,GSW,30.0,198.12,104.32616,2019-20,18539130.0,San Francisco,California,Golden State Warriors
5674,Drew Eubanks,4,2019,2022,1997-02-01,Starkville,Mississippi,Oregon State University,,,,,SAS,22.0,208.28,111.13004,2018-19,77250.0,San Antonio,Texas,San Antonio Spurs
5675,Drew Eubanks,4,2019,2022,1997-02-01,Starkville,Mississippi,Oregon State University,,,,,SAS,23.0,205.74,111.13004,2019-20,,San Antonio,Texas,San Antonio Spurs
867,Drew Gooden,14,2003,2016,1981-09-24,Oakland,California,University of Kansas,4th overall,1st round,Memphis Grizzlies,2002,ORL,21.0,208.28,104.32616,2002-03,2794920.0,Orlando,Florida,Orlando Magic
868,Drew Gooden,14,2003,2016,1981-09-24,Oakland,California,University of Kansas,4th overall,1st round,Memphis Grizzlies,2002,ORL,22.0,208.28,109.769264,2003-04,3004560.0,Orlando,Florida,Orlando Magic
869,Drew Gooden,14,2003,2016,1981-09-24,Oakland,California,University of Kansas,4th overall,1st round,Memphis Grizzlies,2002,CLE,23.0,208.28,109.769264,2004-05,3214080.0,Cleveland,Ohio,Cleveland Cavaliers
870,Drew Gooden,14,2003,2016,1981-09-24,Oakland,California,University of Kansas,4th overall,1st round,Memphis Grizzlies,2002,CLE,24.0,208.28,109.769264,2005-06,4065811.0,Cleveland,Ohio,Cleveland Cavaliers
871,Drew Gooden,14,2003,2016,1981-09-24,Oakland,California,University of Kansas,4th overall,1st round,Memphis Grizzlies,2002,CLE,25.0,208.28,113.398,2006-07,6645402.0,Cleveland,Ohio,Cleveland Cavaliers
872,Drew Gooden,14,2003,2016,1981-09-24,Oakland,California,University of Kansas,4th overall,1st round,Memphis Grizzlies,2002,CHI,26.0,208.28,113.398,2007-08,6453416.0,Chicago,Illinois,Chicago Bulls
873,Drew Gooden,14,2003,2016,1981-09-24,Oakland,California,University of Kansas,4th overall,1st round,Memphis Grizzlies,2002,SAS,27.0,208.28,113.398,2008-09,7151183.0,San Antonio,Texas,San Antonio Spurs
874,Drew Gooden,14,2003,2016,1981-09-24,Oakland,California,University of Kansas,4th overall,1st round,Memphis Grizzlies,2002,LAC,28.0,208.28,113.398,2009-10,4500000.0,Los Angeles,California,LA Clippers
875,Drew Gooden,14,2003,2016,1981-09-24,Oakland,California,University of Kansas,4th overall,1st round,Memphis Grizzlies,2002,MIL,29.0,208.28,113.398,2010-11,5760000.0,Milwaukee,Wisconsin,Milwaukee Bucks
876,Drew Gooden,14,2003,2016,1981-09-24,Oakland,California,University of Kansas,4th overall,1st round,Memphis Grizzlies,2002,MIL,30.0,208.28,113.398,2011-12,6226200.0,Milwaukee,Wisconsin,Milwaukee Bucks
877,Drew Gooden,14,2003,2016,1981-09-24,Oakland,California,University of Kansas,4th overall,1st round,Memphis Grizzlies,2002,MIL,31.0,208.28,113.398,2012-13,6680000.0,Milwaukee,Wisconsin,Milwaukee Bucks
878,Drew Gooden,14,2003,2016,1981-09-24,Oakland,California,University of Kansas,4th overall,1st round,Memphis Grizzlies,2002,WAS,32.0,208.28,113.398,2013-14,7091619.0,Washington DC,Washington DC,Washington Wizards
879,Drew Gooden,14,2003,2016,1981-09-24,Oakland,California,University of Kansas,4th overall,1st round,Memphis Grizzlies,2002,WAS,33.0,208.28,113.398,2014-15,8128490.0,Washington DC,Washington DC,Washington Wizards
880,Drew Gooden,14,2003,2016,1981-09-24,Oakland,California,University of Kansas,4th overall,1st round,Memphis Grizzlies,2002,WAS,34.0,208.28,113.398,2015-16,3300000.0,Washington DC,Washington DC,Washington Wizards
888,Drew Gordon,1,2015,2015,1990-07-12,San Jose,California,"University of California, Los Angeles, University of New Mexico",,,,,PHI,24.0,205.74,111.13004,2014-15,73657.0,Philadelphia,Pennsylvania,Philadelphia 76ers
11277,Duje Dukan,1,2016,2016,1991-12-04,Split,Croatia,University of Wisconsin,,,,,SAC,24.0,205.74,99.79024,2015-16,525093.0,Sacramento,California,Sacramento Kings
4680,Duncan Robinson,4,2019,2022,1994-04-22,York,Maine,"Williams College, University of Michigan",,,,,MIA,25.0,203.2,95.25432,2018-19,77250.0,Miami,Florida,Miami Heat
4681,Duncan Robinson,4,2019,2022,1994-04-22,York,Maine,"Williams College, University of Michigan",,,,,MIA,26.0,200.66,97.52228,2019-20,1416852.0,Miami,Florida,Miami Heat
318,Dusty Hannahs,2,2019,2020,1993-09-02,Little Rock,Arkansas,"Texas Tech University, University of Arkansas",,,,,MEM,25.0,193.04,88.45044,2018-19,,Memphis,Tennessee,Memphis Grizzlies
319,Dusty Hannahs,2,2019,2020,1993-09-02,Little Rock,Arkansas,"Texas Tech University, University of Arkansas",,,,,MEM,26.0,190.5,95.25432,2019-20,,Memphis,Tennessee,Memphis Grizzlies
2133,Dwayne Bacon,4,2018,2021,1995-08-30,Lakeland,Florida,Florida State University,40th overall,2nd round,New Orleans Pelicans,2017,CHA,22.0,200.66,100.243832,2017-18,815615.0,Charlotte,North Carolina,Charlotte Hornets
2134,Dwayne Bacon,4,2018,2021,1995-08-30,Lakeland,Florida,Florida State University,40th overall,2nd round,New Orleans Pelicans,2017,CHA,22.0,200.66,100.243832,2017-18,815615.0,Charlotte,North Carolina,Charlotte Hornets
2135,Dwayne Bacon,4,2018,2021,1995-08-30,Lakeland,Florida,Florida State University,40th overall,2nd round,New Orleans Pelicans,2017,CHA,23.0,200.66,100.243832,2018-19,1378242.0,Charlotte,North Carolina,Charlotte Hornets
2136,Dwayne Bacon,4,2018,2021,1995-08-30,Lakeland,Florida,Florida State University,40th overall,2nd round,New Orleans Pelicans,2017,CHA,23.0,200.66,100.243832,2018-19,1378242.0,Charlotte,North Carolina,Charlotte Hornets
