,Player Name,Seasons in NBA,First Season Played,Last Season Played,Birthdate,Birth City,Birth State or Country,College Name,Draft Number Picked,Draft Round,Draft Team,Draft Year,Team (3 Letter),Age,Player Height,Player Weight,Season,Salary
842,Paul George,12,2011,2022,1990-05-02,Palmdale,California,"California State University, Fresno",10th overall,1st round,Indiana Pacers,2010,OKC,28.0,205.74,99.79024,2017-18,19300000.0
843,Paul George,12,2011,2022,1990-05-02,Palmdale,California,"California State University, Fresno",10th overall,1st round,Indiana Pacers,2010,OKC,29.0,205.74,99.79024,2018-19,30560700.0
844,Paul George,12,2011,2022,1990-05-02,Palmdale,California,"California State University, Fresno",10th overall,1st round,Indiana Pacers,2010,LAC,30.0,203.2,99.79024,2019-20,30560700.0
845,John Gianelli,8,1973,1980,1950-06-10,Stockton,California,University of the Pacific,20th overall,2nd round,Houston Rockets,1972,,,,,,
846,Jonathan Gibson,2,2017,2018,1987-11-08,West Covina,California,New Mexico State University,,,,,DAL,29.0,187.96,83.91452,2016-17,671346.0
847,Jonathan Gibson,2,2017,2018,1987-11-08,West Covina,California,New Mexico State University,,,,,BOS,30.0,187.96,83.91452,2017-18,74158.0
848,Normie Glick,1,1950,1950,1927-11-10,Los Angeles,California,Loyola Marymount University,,,,,,,,,,
849,Drew Gooden,14,2003,2016,1981-09-24,Oakland,California,University of Kansas,4th overall,1st round,Memphis Grizzlies,2002,ORL,21.0,208.28,104.32616,2002-03,2794920.0
850,Drew Gooden,14,2003,2016,1981-09-24,Oakland,California,University of Kansas,4th overall,1st round,Memphis Grizzlies,2002,ORL,22.0,208.28,109.769264,2003-04,3004560.0
851,Drew Gooden,14,2003,2016,1981-09-24,Oakland,California,University of Kansas,4th overall,1st round,Memphis Grizzlies,2002,CLE,23.0,208.28,109.769264,2004-05,3214080.0
852,Drew Gooden,14,2003,2016,1981-09-24,Oakland,California,University of Kansas,4th overall,1st round,Memphis Grizzlies,2002,CLE,24.0,208.28,109.769264,2005-06,4065811.0
853,Drew Gooden,14,2003,2016,1981-09-24,Oakland,California,University of Kansas,4th overall,1st round,Memphis Grizzlies,2002,CLE,25.0,208.28,113.398,2006-07,6645402.0
854,Drew Gooden,14,2003,2016,1981-09-24,Oakland,California,University of Kansas,4th overall,1st round,Memphis Grizzlies,2002,CHI,26.0,208.28,113.398,2007-08,6453416.0
855,Drew Gooden,14,2003,2016,1981-09-24,Oakland,California,University of Kansas,4th overall,1st round,Memphis Grizzlies,2002,SAS,27.0,208.28,113.398,2008-09,7151183.0
856,Drew Gooden,14,2003,2016,1981-09-24,Oakland,California,University of Kansas,4th overall,1st round,Memphis Grizzlies,2002,LAC,28.0,208.28,113.398,2009-10,4500000.0
857,Drew Gooden,14,2003,2016,1981-09-24,Oakland,California,University of Kansas,4th overall,1st round,Memphis Grizzlies,2002,MIL,29.0,208.28,113.398,2010-11,5760000.0
858,Drew Gooden,14,2003,2016,1981-09-24,Oakland,California,University of Kansas,4th overall,1st round,Memphis Grizzlies,2002,MIL,30.0,208.28,113.398,2011-12,6226200.0
859,Drew Gooden,14,2003,2016,1981-09-24,Oakland,California,University of Kansas,4th overall,1st round,Memphis Grizzlies,2002,MIL,31.0,208.28,113.398,2012-13,6680000.0
860,Drew Gooden,14,2003,2016,1981-09-24,Oakland,California,University of Kansas,4th overall,1st round,Memphis Grizzlies,2002,WAS,32.0,208.28,113.398,2013-14,7091619.0
861,Drew Gooden,14,2003,2016,1981-09-24,Oakland,California,University of Kansas,4th overall,1st round,Memphis Grizzlies,2002,WAS,33.0,208.28,113.398,2014-15,8128490.0
862,Drew Gooden,14,2003,2016,1981-09-24,Oakland,California,University of Kansas,4th overall,1st round,Memphis Grizzlies,2002,WAS,34.0,208.28,113.398,2015-16,3300000.0
863,Gail Goodrich,14,1966,1979,1943-04-23,Los Angeles,California,"University of California, Los Angeles",,1965 NBA Draft,Los Angeles Lakers,,,,,,,
864,Aaron Gordon,8,2015,2022,1995-09-16,San Jose,California,University of Arizona,4th overall,1st round,Orlando Magic,2014,ORL,19.0,205.74,99.79024,2014-15,3992040.0
865,Aaron Gordon,8,2015,2022,1995-09-16,San Jose,California,University of Arizona,4th overall,1st round,Orlando Magic,2014,ORL,20.0,205.74,99.79024,2015-16,4171680.0
866,Aaron Gordon,8,2015,2022,1995-09-16,San Jose,California,University of Arizona,4th overall,1st round,Orlando Magic,2014,ORL,21.0,205.74,99.79024,2016-17,4351320.0
867,Aaron Gordon,8,2015,2022,1995-09-16,San Jose,California,University of Arizona,4th overall,1st round,Orlando Magic,2014,ORL,22.0,205.74,99.79024,2017-18,5504419.0
868,Aaron Gordon,8,2015,2022,1995-09-16,San Jose,California,University of Arizona,4th overall,1st round,Orlando Magic,2014,ORL,23.0,205.74,99.79024,2018-19,21590909.0
869,Aaron Gordon,8,2015,2022,1995-09-16,San Jose,California,University of Arizona,4th overall,1st round,Orlando Magic,2014,ORL,24.0,203.2,106.59412,2019-20,19863636.0
870,Drew Gordon,1,2015,2015,1990-07-12,San Jose,California,"University of California, Los Angeles, University of New Mexico",,,,,PHI,24.0,205.74,111.13004,2014-15,73657.0
871,Ron Grandison,4,1989,1996,1964-07-09,Los Angeles,California,"University of California, Irvine, University of New Orleans",100th overall,5th round,Denver Nuggets,1987,,,,,,
872,Aaron Gray,7,2008,2014,1984-12-07,Tarzana,California,University of Pittsburgh,49th overall,2nd round,Chicago Bulls,2007,CHI,23.0,213.36,122.46984,2007-08,427163.0
873,Aaron Gray,7,2008,2014,1984-12-07,Tarzana,California,University of Pittsburgh,49th overall,2nd round,Chicago Bulls,2007,CHI,24.0,213.36,122.46984,2008-09,711517.0
874,Aaron Gray,7,2008,2014,1984-12-07,Tarzana,California,University of Pittsburgh,49th overall,2nd round,Chicago Bulls,2007,NOH,25.0,213.36,122.46984,2009-10,1000497.0
875,Aaron Gray,7,2008,2014,1984-12-07,Tarzana,California,University of Pittsburgh,49th overall,2nd round,Chicago Bulls,2007,NOH,26.0,213.36,122.46984,2010-11,1028840.0
876,Aaron Gray,7,2008,2014,1984-12-07,Tarzana,California,University of Pittsburgh,49th overall,2nd round,Chicago Bulls,2007,TOR,27.0,213.36,122.46984,2011-12,2500000.0
877,Aaron Gray,7,2008,2014,1984-12-07,Tarzana,California,University of Pittsburgh,49th overall,2nd round,Chicago Bulls,2007,TOR,28.0,213.36,122.46984,2012-13,
878,Aaron Gray,7,2008,2014,1984-12-07,Tarzana,California,University of Pittsburgh,49th overall,2nd round,Chicago Bulls,2007,SAC,29.0,213.36,122.46984,2013-14,2612500.0
879,Ed Gray,2,1998,1999,1975-09-27,Riverside,California,"University of Tennessee, University of California",22nd overall,1st round,Atlanta Hawks,1997,,,,,,
880,Evric Gray,1,1997,1997,1969-12-13,Bloomington,California,"University of Nevada, Las Vegas",,,,,,,,,,
881,Erick Green,2,2015,2016,1991-05-09,Inglewood,California,Virginia Polytechnic Institute and State University,46th overall,2nd round,Utah Jazz,2013,DEN,24.0,193.04,83.91452,2014-15,507336.0
882,Erick Green,2,2015,2016,1991-05-09,Inglewood,California,Virginia Polytechnic Institute and State University,46th overall,2nd round,Utah Jazz,2013,DEN,25.0,193.04,83.91452,2015-16,199418.0
883,Jalen Green,1,2022,2022,2002-02-09,Merced,California,,,,,,,,,,,
884,Sean Green,3,1992,1994,1970-02-02,Santa Monica,California,"North Carolina State University, Iona College",41st overall,2nd round,Indiana Pacers,1991,,,,,,
885,Dave Greenwood,12,1980,1991,1957-05-27,Lynwood,California,"University of California, Los Angeles",2nd overall,1st round,Chicago Bulls,1979,,,,,,
886,John Greig,1,1983,1983,1961-04-28,Sacramento,California,University of Oregon,65th overall,3rd round,Seattle SuperSonics,1982,,,,,,
887,Dennis Grey,2,1969,1970,1947-08-26,San Diego,California,California Western Uiversity,,,,,,,,,,
888,Bob Gross,8,1976,1983,1953-08-03,San Pedro,California,"Seattle University, California State University, Long Beach",25th overall,2nd round,Portland Trail Blazers,1975,,,,,,
889,Jack Haley,9,1989,1998,1964-01-27,Long Beach,California,"University of California, Los Angeles",79th overall,4th round,Chicago Bulls,1987,,,,,,
890,Daniel Hamilton,2,2018,2019,1995-08-08,Los Angeles,California,University of Connecticut,56th overall,2nd round,Denver Nuggets,2016,OKC,22.0,200.66,88.45044,2017-18,77250.0
891,Daniel Hamilton,2,2018,2019,1995-08-08,Los Angeles,California,University of Connecticut,56th overall,2nd round,Denver Nuggets,2016,ATL,23.0,200.66,88.45044,2018-19,1349383.0
892,Dennis Hamilton,4,1968,1971,1944-05-08,Huntington Beach,California,Arizona State University,,,,,,,,,,
893,Jordan Hamilton,5,2012,2016,1990-10-06,Los Angeles,California,University of Texas at Austin,26th overall,1st round,Dallas Mavericks,2011,DEN,21.0,200.66,99.79024,2011-12,1073286.0
894,Jordan Hamilton,5,2012,2016,1990-10-06,Los Angeles,California,University of Texas at Austin,26th overall,1st round,Dallas Mavericks,2011,DEN,22.0,200.66,99.79024,2012-13,1153800.0
895,Jordan Hamilton,5,2012,2016,1990-10-06,Los Angeles,California,University of Texas at Austin,26th overall,1st round,Dallas Mavericks,2011,HOU,23.0,200.66,99.79024,2013-14,1234320.0
896,Jordan Hamilton,5,2012,2016,1990-10-06,Los Angeles,California,University of Texas at Austin,26th overall,1st round,Dallas Mavericks,2011,LAC,24.0,200.66,99.79024,2014-15,1232610.0
897,Jordan Hamilton,5,2012,2016,1990-10-06,Los Angeles,California,University of Texas at Austin,26th overall,1st round,Dallas Mavericks,2011,NOP,25.0,200.66,99.79024,2015-16,119461.0
898,Justin Hamilton,3,2014,2017,1990-04-01,Newport Beach,California,"Iowa State University, Louisiana State University",45th overall,2nd round,Philadelphia 76ers,2012,MIA,24.0,213.36,115.66596,2013-14,126870.0
899,Justin Hamilton,3,2014,2017,1990-04-01,Newport Beach,California,"Iowa State University, Louisiana State University",45th overall,2nd round,Philadelphia 76ers,2012,MIN,25.0,213.36,115.66596,2014-15,816482.0
900,Justin Hamilton,3,2014,2017,1990-04-01,Newport Beach,California,"Iowa State University, Louisiana State University",45th overall,2nd round,Philadelphia 76ers,2012,BKN,27.0,213.36,115.66596,2016-17,3000000.0
901,Roy Hamilton,2,1980,1981,1957-07-20,Los Angeles,California,"University of California, Los Angeles",10th overall,1st round,Detroit Pistons,1979,,,,,,
902,Alex Hannum,8,1950,1957,1923-07-19,Los Angeles,California,University of Southern California,,1948 BAA Draf,Indianapolis Jets,,,,,,,
903,Rollen Hans,2,1954,1955,1931-04-13,Los Angeles,California,Long Island University,,,,,,,,,,
904,Tim Hardaway Jr,9,2014,2022,1992-03-16,Orinda,California,University of Michigan,24th overall,1st round,New York Knicks,2013,NYK,22.0,198.12,92.98636,2013-14,1196760.0
905,Tim Hardaway Jr,9,2014,2022,1992-03-16,Orinda,California,University of Michigan,24th overall,1st round,New York Knicks,2013,NYK,23.0,198.12,95.25432,2014-15,1250640.0
906,Tim Hardaway Jr,9,2014,2022,1992-03-16,Orinda,California,University of Michigan,24th overall,1st round,New York Knicks,2013,ATL,24.0,198.12,92.98636,2015-16,1304520.0
907,Tim Hardaway Jr,9,2014,2022,1992-03-16,Orinda,California,University of Michigan,24th overall,1st round,New York Knicks,2013,ATL,25.0,198.12,92.98636,2016-17,2281605.0
908,Tim Hardaway Jr,9,2014,2022,1992-03-16,Orinda,California,University of Michigan,24th overall,1st round,New York Knicks,2013,NYK,26.0,198.12,92.98636,2017-18,16500000.0
909,Tim Hardaway Jr,9,2014,2022,1992-03-16,Orinda,California,University of Michigan,24th overall,1st round,New York Knicks,2013,DAL,27.0,198.12,92.98636,2018-19,17325000.0
910,Tim Hardaway Jr,9,2014,2022,1992-03-16,Orinda,California,University of Michigan,24th overall,1st round,New York Knicks,2013,DAL,28.0,195.58,92.98636,2019-20,20025127.0
911,James Harden,13,2010,2022,1989-08-26,Los Angeles,California,Arizona State University,3rd overall,1st round,Oklahoma City Thunder,2009,OKC,20.0,195.58,99.79024,2009-10,4054160.0
912,James Harden,13,2010,2022,1989-08-26,Los Angeles,California,Arizona State University,3rd overall,1st round,Oklahoma City Thunder,2009,OKC,21.0,195.58,99.79024,2010-11,4304520.0
913,James Harden,13,2010,2022,1989-08-26,Los Angeles,California,Arizona State University,3rd overall,1st round,Oklahoma City Thunder,2009,OKC,22.0,195.58,99.79024,2011-12,4604760.0
914,James Harden,13,2010,2022,1989-08-26,Los Angeles,California,Arizona State University,3rd overall,1st round,Oklahoma City Thunder,2009,HOU,23.0,195.58,99.79024,2012-13,5820416.0
915,James Harden,13,2010,2022,1989-08-26,Los Angeles,California,Arizona State University,3rd overall,1st round,Oklahoma City Thunder,2009,HOU,24.0,195.58,99.79024,2013-14,13668750.0
916,James Harden,13,2010,2022,1989-08-26,Los Angeles,California,Arizona State University,3rd overall,1st round,Oklahoma City Thunder,2009,HOU,25.0,195.58,102.0582,2014-15,14693906.0
917,James Harden,13,2010,2022,1989-08-26,Los Angeles,California,Arizona State University,3rd overall,1st round,Oklahoma City Thunder,2009,HOU,26.0,195.58,99.79024,2015-16,15719062.0
918,James Harden,13,2010,2022,1989-08-26,Los Angeles,California,Arizona State University,3rd overall,1st round,Oklahoma City Thunder,2009,HOU,27.0,195.58,99.79024,2016-17,26540100.0
919,James Harden,13,2010,2022,1989-08-26,Los Angeles,California,Arizona State University,3rd overall,1st round,Oklahoma City Thunder,2009,HOU,28.0,195.58,99.79024,2017-18,28299399.0
920,James Harden,13,2010,2022,1989-08-26,Los Angeles,California,Arizona State University,3rd overall,1st round,Oklahoma City Thunder,2009,HOU,29.0,195.58,99.79024,2018-19,30570000.0
921,James Harden,13,2010,2022,1989-08-26,Los Angeles,California,Arizona State University,3rd overall,1st round,Oklahoma City Thunder,2009,HOU,30.0,195.58,99.79024,2019-20,38199000.0
922,Lucious Harris,12,1994,2005,1970-12-18,Los Angeles,California,"California State University, Long Beach",28th overall,2nd round,Dallas Mavericks,1993,NJN,29.0,195.58,92.98636,1999-00,1920000.0
923,Lucious Harris,12,1994,2005,1970-12-18,Los Angeles,California,"California State University, Long Beach",28th overall,2nd round,Dallas Mavericks,1993,NJN,30.0,195.58,92.98636,2000-01,2160000.0
924,Lucious Harris,12,1994,2005,1970-12-18,Los Angeles,California,"California State University, Long Beach",28th overall,2nd round,Dallas Mavericks,1993,NJN,31.0,195.58,92.98636,2001-02,2400000.0
925,Lucious Harris,12,1994,2005,1970-12-18,Los Angeles,California,"California State University, Long Beach",28th overall,2nd round,Dallas Mavericks,1993,NJN,32.0,195.58,92.98636,2002-03,2640000.0
926,Lucious Harris,12,1994,2005,1970-12-18,Los Angeles,California,"California State University, Long Beach",28th overall,2nd round,Dallas Mavericks,1993,NJN,33.0,195.58,92.98636,2003-04,2500000.0
927,Lucious Harris,12,1994,2005,1970-12-18,Los Angeles,California,"California State University, Long Beach",28th overall,2nd round,Dallas Mavericks,1993,CLE,34.0,195.58,92.98636,2004-05,2500000.0
928,Jason Hart,9,2001,2010,1978-04-29,Los Angeles,California,Syracuse University,49th overall,2nd round,Milwaukee Bucks,2000,MIL,23.0,187.96,82.10015200000001,2000-01,316969.0
929,Jason Hart,9,2001,2010,1978-04-29,Los Angeles,California,Syracuse University,49th overall,2nd round,Milwaukee Bucks,2000,SAS,24.0,187.96,82.10015200000001,2001-02,465850.0
930,Jason Hart,9,2001,2010,1978-04-29,Los Angeles,California,Syracuse University,49th overall,2nd round,Milwaukee Bucks,2000,SAS,26.0,190.5,83.91452,2003-04,638679.0
931,Jason Hart,9,2001,2010,1978-04-29,Los Angeles,California,Syracuse University,49th overall,2nd round,Milwaukee Bucks,2000,CHA,27.0,190.5,83.91452,2004-05,1400000.0
932,Jason Hart,9,2001,2010,1978-04-29,Los Angeles,California,Syracuse University,49th overall,2nd round,Milwaukee Bucks,2000,SAC,28.0,190.5,83.91452,2005-06,1540000.0
933,Jason Hart,9,2001,2010,1978-04-29,Los Angeles,California,Syracuse University,49th overall,2nd round,Milwaukee Bucks,2000,LAC,29.0,190.5,83.91452,2006-07,1922640.0
934,Jason Hart,9,2001,2010,1978-04-29,Los Angeles,California,Syracuse University,49th overall,2nd round,Milwaukee Bucks,2000,UTA,30.0,190.5,81.64656,2007-08,2300000.0
935,Jason Hart,9,2001,2010,1978-04-29,Los Angeles,California,Syracuse University,49th overall,2nd round,Milwaukee Bucks,2000,DEN,31.0,190.5,81.64656,2008-09,2484000.0
936,Jason Hart,9,2001,2010,1978-04-29,Los Angeles,California,Syracuse University,49th overall,2nd round,Milwaukee Bucks,2000,NOH,32.0,190.5,81.64656,2009-10,521384.0
937,Scott Haskin,1,1994,1994,1970-09-19,Riverside,California,Oregon State University,14th overall,1st round,Indiana Pacers,1993,,,,,,
938,Juaquin Hawkins,1,2003,2003,1973-07-02,Gardena,California,"California State University, Long Beach",,,,,HOU,29.0,200.66,92.98636,2002-03,587435.0
939,Chuck Hayes,11,2006,2016,1983-06-11,San Leandro,California,University of Kentucky,,,,,HOU,23.0,198.12,109.769264,2005-06,
940,Chuck Hayes,11,2006,2016,1983-06-11,San Leandro,California,University of Kentucky,,,,,HOU,24.0,198.12,107.954896,2006-07,664209.0
941,Chuck Hayes,11,2006,2016,1983-06-11,San Leandro,California,University of Kentucky,,,,,HOU,25.0,198.12,107.954896,2007-08,1750000.0
942,Chuck Hayes,11,2006,2016,1983-06-11,San Leandro,California,University of Kentucky,,,,,HOU,26.0,198.12,107.954896,2008-09,1768000.0
943,Chuck Hayes,11,2006,2016,1983-06-11,San Leandro,California,University of Kentucky,,,,,HOU,27.0,198.12,107.954896,2009-10,2111750.0
944,Chuck Hayes,11,2006,2016,1983-06-11,San Leandro,California,University of Kentucky,,,,,HOU,28.0,198.12,107.954896,2010-11,1972500.0
945,Chuck Hayes,11,2006,2016,1983-06-11,San Leandro,California,University of Kentucky,,,,,SAC,29.0,198.12,113.398,2011-12,5250000.0
946,Chuck Hayes,11,2006,2016,1983-06-11,San Leandro,California,University of Kentucky,,,,,SAC,30.0,198.12,113.398,2012-13,5486250.0
947,Chuck Hayes,11,2006,2016,1983-06-11,San Leandro,California,University of Kentucky,,,,,TOR,31.0,198.12,113.398,2013-14,5722500.0
948,Chuck Hayes,11,2006,2016,1983-06-11,San Leandro,California,University of Kentucky,,,,,TOR,32.0,198.12,108.86208,2014-15,5958750.0
949,Chuck Hayes,11,2006,2016,1983-06-11,San Leandro,California,University of Kentucky,,,,,LAC,33.0,198.12,108.86208,2015-16,70549.0
